student_id,registration_number,batch_year,branch_code,entry_type,_latent_ability,_study_habit,_attendance_incl
32,REG2020CSE00032,2020,CSE,REGULAR,0.6296288419236122,0.7472936051232618,0.6103702654334648
33,REG2023CSE00033,2023,CSE,REGULAR,1.277664895788425,-0.5915713888358299,0.5470973811700377
34,REG2022EEE00034,2022,EEE,REGULAR,-0.20219265243389398,0.8254163489880298,0.8135096360006385
35,REG2020CSE00035,2020,CSE,REGULAR,1.305478807154329,0.02100384163275905,0.6819529712949639
36,REG2020CSE00036,2020,CSE,REGULAR,-0.31026675659345604,0.3241663524884421,-0.13014305436768459
37,REG2022CE00037,2022,CE,REGULAR,1.1235417816915165,2.143205188113887,-0.3425888682306458
38,REG2022EEE00038,2022,EEE,REGULAR,0.24931454162195502,0.324518316374555,1.67529324966822
39,REG2023ME00039,2023,ME,REGULAR,0.8889842942771533,0.4960642332258751,0.055572156943966104
40,REG2020EEE00040,2020,EEE,REGULAR,0.060232921489091165,0.5591092026145278,0.8725415914304797
41,REG2021EEE00041,2021,EEE,REGULAR,1.1543543384089239,-0.4773817305753208,-0.6642274433044228
42,REG2021ME00042,2021,ME,REGULAR,1.3601113662481716,-1.0193414672400711,0.831958186574511
43,REG2022ME00043,2022,ME,REGULAR,-0.5742014488076791,-1.4919743254588493,1.59015771901085
44,REG2022EEE00044,2022,EEE,REGULAR,0.47164195444806895,0.5193465142411723,1.5327389130025777
45,REG2020CSE00045,2020,CSE,REGULAR,0.05741294775637079,-0.8441077324087467,1.3588166333327287
46,REG2020EEE00046,2020,EEE,LATERAL_ENTRY,-0.28634651616591955,-0.2674006378833793,-0.10384111742999894
47,REG2020EEE00047,2020,EEE,LATERAL_ENTRY,0.8435740227803442,-1.0663214782399686,-0.7018134425276003
48,REG2021CSE00048,2021,CSE,REGULAR,-0.9671110546009667,1.4367546725495532,-0.7016999770078298
49,REG2023ME00049,2023,ME,REGULAR,-0.1432832587170799,-0.600604681249585,-0.30817795327478703
50,REG2021ECE00050,2021,ECE,REGULAR,-0.7374294664767825,-1.352450554909997,-0.5584203694327604
51,REG2020CE00051,2020,CE,REGULAR,-0.3233727990032017,-1.6601174205563334,1.7277476274342591
52,REG2022EEE00052,2022,EEE,REGULAR,-1.492601364415693,0.7419630165294652,1.476658625429629
53,REG2021ECE00053,2021,ECE,REGULAR,-0.07361111579190642,-0.28222118898721127,0.29547752442318337
54,REG2022CSE00054,2022,CSE,LATERAL_ENTRY,-1.0973458685666584,-0.6941459535074941,0.10986007304324873
55,REG2020CSE00055,2020,CSE,REGULAR,0.34245691800751443,1.9115296065094283,0.3195375788687147
56,REG2021EEE00056,2021,EEE,REGULAR,0.19327806184938584,-0.45006547147924364,0.6228499323474987
57,REG2022CSE00057,2022,CSE,REGULAR,-0.872103765403559,-0.6710239111506955,0.3359487428541605
58,REG2023ECE00058,2023,ECE,REGULAR,0.49440928724982863,-0.0016359666440979017,-0.42603233856441963
59,REG2023ME00059,2023,ME,REGULAR,-0.5632586114603632,2.539257791210893,1.3967935787702428
60,REG2022ECE00060,2022,ECE,REGULAR,-0.3899103910097781,1.0584244868495878,-1.7587394864231143
61,REG2021ME00061,2021,ME,REGULAR,0.20013441917342262,-2.17086582813041,-0.4867144960427494
62,REG2020ECE00062,2020,ECE,LATERAL_ENTRY,1.3344456408641356,-0.1946702618774796,1.4196729775437447
63,REG2023CSE00063,2023,CSE,REGULAR,-1.5231608704717607,1.2059152072425854,0.3755880679916455
64,REG2020ME00064,2020,ME,REGULAR,-1.3715893797231242,2.3419752025129954,-1.1018547999817607
65,REG2023ME00065,2023,ME,REGULAR,0.5602257109707197,-0.9121282566094987,0.9971152218978201
66,REG2021ME00066,2021,ME,REGULAR,-0.235318741907252,-1.3656647864836557,0.5041068596905343
67,REG2023EEE00067,2023,EEE,REGULAR,-0.23585980815067698,-0.07676390902833202,1.6829264643729365
68,REG2021CE00068,2021,CE,REGULAR,2.3816367945079504,-0.37466132835614396,-0.81867698531858
69,REG2020ME00069,2020,ME,REGULAR,1.9642529669948998,-0.19722167085352377,-1.2260530041981026
70,REG2023EEE00070,2023,EEE,REGULAR,0.04166526712538283,0.6141667000434252,0.7575077100473051
71,REG2022EEE00071,2022,EEE,LATERAL_ENTRY,-0.275051697151644,-2.301921164735585,-1.515191062198552
72,REG2021ECE00072,2021,ECE,REGULAR,1.3668742674445244,0.866849063342143,0.47103683141802105
73,REG2020ME00073,2020,ME,REGULAR,-0.3582092004907793,0.9018634370178872,-0.8712468811149293
74,REG2022EEE00074,2022,EEE,REGULAR,-0.22674942729822584,-1.0612626329465906,-0.6543733461130157
75,REG2020ECE00075,2020,ECE,REGULAR,0.21822273253109625,0.9105641223710805,1.0553309965464146
76,REG2023EEE00076,2023,EEE,REGULAR,0.6536342613353238,2.3743294034923887,1.014532692687298
77,REG2021CSE00077,2021,CSE,REGULAR,-0.8756182533847574,-1.3827997309643363,0.9261775475316414
78,REG2020ME00078,2020,ME,LATERAL_ENTRY,1.9094166404701305,-0.6170904082868751,-1.2588420415521953
79,REG2021CE00079,2021,CE,LATERAL_ENTRY,-0.828583771018735,-0.5451691993318437,-2.5027595216622154
80,REG2021CE00080,2021,CE,LATERAL_ENTRY,0.6846422015551685,0.39025326898314217,-0.08490883249583231
81,REG2021CE00081,2021,CE,REGULAR,-0.7240017966042989,-0.5325803022204045,0.5283166096303764
82,REG2022ME00082,2022,ME,REGULAR,0.20750348515913597,-0.43079238792261676,0.4945666021424846
83,REG2022ECE00083,2022,ECE,REGULAR,0.6405820069491515,-0.8147841279902974,1.846980331447603
84,REG2022EEE00084,2022,EEE,REGULAR,0.26595526935443237,2.783777423489051,-1.6110056099552212
85,REG2023CSE00085,2023,CSE,REGULAR,-0.6019686788963846,0.7602510946353603,1.1063291048284427
86,REG2021ME00086,2021,ME,REGULAR,0.7716381493013362,-1.770243188341892,-1.0326290690342947
87,REG2023CSE00087,2023,CSE,LATERAL_ENTRY,0.1697292843903737,0.08939391914564943,0.48804407937874933
88,REG2020EEE00088,2020,EEE,REGULAR,1.5801340950752016,0.7628472907981209,0.6379666990209654
89,REG2020ME00089,2020,ME,REGULAR,0.6533997379148864,-1.2911243889487058,-0.2740443572310294
90,REG2023ECE00090,2023,ECE,REGULAR,0.6081138912183334,1.7723779869775955,-0.39837339017694856
91,REG2020ME00091,2020,ME,REGULAR,0.0184183791895517,1.6764373122752827,0.32692737376416264
92,REG2023ECE00092,2023,ECE,REGULAR,-0.21910052880886424,0.24201514406779656,-1.5304787431872526
93,REG2023ME00093,2023,ME,REGULAR,-0.8818788950440642,0.5126049723762208,-0.012744150488368224
94,REG2021ME00094,2021,ME,REGULAR,1.0543952158491143,0.8281534903901053,1.0098949610496601
95,REG2021ME00095,2021,ME,REGULAR,0.6587051257097538,-0.9091576170851242,1.6420961711074433
96,REG2023EEE00096,2023,EEE,REGULAR,-0.03881228272002653,2.2571982810931392,-0.9336381092629248
97,REG2020EEE00097,2020,EEE,REGULAR,0.7569886166453519,-0.9221653241776254,0.8696059201056602
98,REG2021ME00098,2021,ME,REGULAR,1.355637858804951,-0.773789199103573,-1.244654703311417
99,REG2023ME00099,2023,ME,LATERAL_ENTRY,-1.7787202489042786,1.496044311489183,0.6543656563540577
100,REG2023CE00100,2023,CE,LATERAL_ENTRY,-0.05558467091045507,2.4457519796168263,0.1292211819752275
101,REG2023CE00101,2023,CE,REGULAR,1.7821636185360787,0.5902746190617881,0.2168610369829383
102,REG2022ECE00102,2022,ECE,REGULAR,0.44211666531347293,-1.3414451577996975,1.8868281121242367
103,REG2020EEE00103,2020,EEE,REGULAR,-0.09022766405620973,0.7810732676164529,2.5386911017374865
104,REG2020EEE00104,2020,EEE,REGULAR,0.5239526671077938,1.070996467205255,-0.5828006014129976
105,REG2022EEE00105,2022,EEE,REGULAR,0.8522464890302681,-2.3207373739781305,-0.2298795714463868
106,REG2022ECE00106,2022,ECE,REGULAR,0.6281400134806694,-1.5027650176306036,-0.26073516489181897
107,REG2021CE00107,2021,CE,LATERAL_ENTRY,-0.006653454631237347,-1.3191450452019449,0.8044391101108651
108,REG2022CSE00108,2022,CSE,REGULAR,-0.15721389336445102,-1.0171921705453906,0.5166693086481229
109,REG2023CE00109,2023,CE,REGULAR,-0.7991105708252652,-0.1645356580496962,0.0006991175571747558
110,REG2021CSE00110,2021,CSE,REGULAR,0.1582559809533682,-0.7825437052344801,0.6742804687467753
111,REG2021ME00111,2021,ME,REGULAR,2.569926839690334,-1.1071044546000215,1.388582269040288
112,REG2021CE00112,2021,CE,REGULAR,-2.6593513570493728,-1.1775283652749364,0.20370179813884956
113,REG2022CSE00113,2022,CSE,REGULAR,-0.14987796676246168,0.5277647609316608,0.8332238776207417
114,REG2022CE00114,2022,CE,REGULAR,-1.326539016109759,0.4853159965604532,-0.7726671422734709
115,REG2020EEE00115,2020,EEE,REGULAR,-0.7044701034595297,-0.7283151499478857,0.09874577763733462
116,REG2023ME00116,2023,ME,LATERAL_ENTRY,-0.1303451459872082,-0.35068152787878737,-0.229216051553592
117,REG2023ME00117,2023,ME,LATERAL_ENTRY,-1.0810633275998973,0.6159356069442637,0.5931012579683838
118,REG2022ECE00118,2022,ECE,REGULAR,-0.3095464393139903,0.3303190682426161,0.8700099075640746
119,REG2022ECE00119,2022,ECE,LATERAL_ENTRY,-1.4986594015069548,1.1391575728616767,-0.45851184752647606
120,REG2020CE00120,2020,CE,REGULAR,1.0885402776225443,1.246694736529587,-2.1698776870408585
121,REG2022ECE00121,2022,ECE,LATERAL_ENTRY,0.9718226901727355,-0.03095825063657335,-0.3357150728865709
122,REG2020ME00122,2020,ME,REGULAR,1.3460442074647174,2.155239538433073,0.6722572844137722
123,REG2022CSE00123,2022,CSE,REGULAR,-1.0444947463998786,-0.2223947198878423,0.29730697884982243
124,REG2021EEE00124,2021,EEE,REGULAR,0.6227998314639218,1.3467459786409957,0.1267931596804698
125,REG2020CSE00125,2020,CSE,REGULAR,-0.06898066034579202,-2.578215429662492,-0.5613668590956585
126,REG2022EEE00126,2022,EEE,REGULAR,0.3142037329504508,0.25602973431387566,0.9826909839455139
127,REG2020CE00127,2020,CE,REGULAR,-1.8408742313316453,-1.2795769667357015,-0.6248185776956788
128,REG2020CE00128,2020,CE,LATERAL_ENTRY,0.026091050210833786,0.18676676447707832,-0.7553829323533225
129,REG2022ECE00129,2022,ECE,REGULAR,-0.9232332461109043,-1.3516846056163336,-0.9758732529773327
130,REG2022ME00130,2022,ME,LATERAL_ENTRY,1.0536417966078395,0.4933179008808892,0.1848361236948739
131,REG2021EEE00131,2021,EEE,REGULAR,-0.5756378262377739,0.12200981464536144,2.5600845382687947
132,REG2021ECE00132,2021,ECE,REGULAR,-0.09605989972464987,-0.0349884904969617,1.77080063563551
133,REG2020ME00133,2020,ME,REGULAR,0.7077519354554754,-0.5624667758942676,0.6324077390555208
134,REG2020ECE00134,2020,ECE,REGULAR,0.9725544496267297,-1.3193478891374055,-0.22624521900867614
135,REG2020ME00135,2020,ME,REGULAR,0.8048031787338052,0.9302533459535411,0.039741695910427206
136,REG2022ECE00136,2022,ECE,REGULAR,0.011348478976219248,-0.2833153158326134,0.12205393450300478
137,REG2021ECE00137,2021,ECE,REGULAR,-1.250996330981847,2.6059774669595184,-0.7329401187788761
138,REG2023CSE00138,2023,CSE,REGULAR,-0.36146072475943114,1.1290694375351427,-0.08041577370899264
139,REG2021ME00139,2021,ME,REGULAR,1.3478557813290364,1.2974061148626241,0.9022546733891916
140,REG2020EEE00140,2020,EEE,REGULAR,-2.0119180032037716,-2.52933743992466,1.298177707834696
141,REG2023CE00141,2023,CE,REGULAR,1.4469778843537329,0.19655477651157463,1.0318445394686349
142,REG2021EEE00142,2021,EEE,REGULAR,-1.485560373036972,-1.094104100498447,-2.371615664765494
143,REG2022ECE00143,2022,ECE,REGULAR,-0.4376656698027051,-1.1863350952213718,2.5977046432343838
144,REG2021CE00144,2021,CE,LATERAL_ENTRY,-0.6503709440700268,-0.2663173285227033,-0.6645349296422126
145,REG2021CE00145,2021,CE,REGULAR,-0.008864022656377504,-0.13467275408259782,0.7861749201892024
146,REG2020ECE00146,2020,ECE,REGULAR,-0.45232816563450073,0.4600750102996468,-0.24973128282513507
147,REG2020CSE00147,2020,CSE,REGULAR,-1.0705780796771676,0.6826232364571463,-0.16572305314661517
148,REG2021ME00148,2021,ME,LATERAL_ENTRY,-0.8255848430174614,1.167102914383636,1.6211085577877153
149,REG2022EEE00149,2022,EEE,REGULAR,-0.5175336509082242,-0.5989243965593358,0.5553768168069079
150,REG2022EEE00150,2022,EEE,REGULAR,-0.6228704964232835,0.09654526353877511,-1.4998369113235444
151,REG2020CE00151,2020,CE,LATERAL_ENTRY,0.10866883106735042,-1.7087676391795794,0.16965288947085122
152,REG2021ME00152,2021,ME,REGULAR,-0.0030126031838392403,1.378274786335724,0.6835857452010828
153,REG2021CSE00153,2021,CSE,REGULAR,-0.13305808467106847,1.12567878436963,-1.4938296412142407
154,REG2020EEE00154,2020,EEE,LATERAL_ENTRY,-0.7160561207339946,0.5067346624868376,-0.20071294833728373
155,REG2023ME00155,2023,ME,REGULAR,-0.2354567222046942,0.10212892087103381,0.5510677454759079
156,REG2020EEE00156,2020,EEE,LATERAL_ENTRY,0.038877607922946866,-0.016422896072752075,1.188393273448084
157,REG2022EEE00157,2022,EEE,LATERAL_ENTRY,1.3238748037872132,-1.1318161421326958,-1.6393962676640563
158,REG2023ME00158,2023,ME,LATERAL_ENTRY,0.4625485526475405,0.8204821811973643,0.5072740311072979
159,REG2023CSE00159,2023,CSE,LATERAL_ENTRY,1.3821589910375272,0.6487098875896427,-0.16711808031685435
160,REG2022ME00160,2022,ME,REGULAR,0.14671368643332283,0.3686733088729012,-0.3933388123273607
161,REG2022EEE00161,2022,EEE,REGULAR,0.6525346937594791,-1.8925459853039637,-0.28310900123525357
162,REG2021EEE00162,2021,EEE,REGULAR,-0.8820273412074283,1.186387412215288,-0.23635283392435927
163,REG2021CE00163,2021,CE,REGULAR,0.7704252171166425,0.676770270716955,0.518639647613567
164,REG2020CE00164,2020,CE,REGULAR,-0.6247067231621034,0.7519026180326984,0.9768990780370659
165,REG2023CSE00165,2023,CSE,REGULAR,-0.5589218472715883,0.37721187506452086,1.5655240292343404
166,REG2021ECE00166,2021,ECE,REGULAR,-0.0657502610729878,-1.448013900416244,-2.198805956620082
167,REG2023EEE00167,2023,EEE,REGULAR,0.46372385739043204,0.5778168908811395,-0.4843091805863683
168,REG2023ME00168,2023,ME,LATERAL_ENTRY,-0.35462418293349435,-1.8467724344714016,-0.5666694125101056
169,REG2022ECE00169,2022,ECE,LATERAL_ENTRY,-0.7803016538569048,0.6401898237071239,0.40276829199309355
170,REG2023ECE00170,2023,ECE,LATERAL_ENTRY,0.6898632497963005,-1.2157533741672504,0.1542473137340681
171,REG2020CSE00171,2020,CSE,LATERAL_ENTRY,-0.1586554958685864,-1.1866415173650475,-0.37020942281324987
172,REG2020EEE00172,2020,EEE,REGULAR,0.023307600885869615,-0.16162574546247113,-1.3412746710182866
173,REG2023CSE00173,2023,CSE,REGULAR,-1.3582711967233527,-0.316097868436527,-0.7408324079677024
174,REG2023EEE00174,2023,EEE,REGULAR,-0.014289031389968827,0.29645893399855866,-0.04085793359600863
175,REG2021CSE00175,2021,CSE,REGULAR,-0.9370220043999258,1.618802025020598,1.2151550088717538
176,REG2023CE00176,2023,CE,REGULAR,0.7420845885237987,0.9398481035296877,0.8460135446712688
177,REG2020CSE00177,2020,CSE,REGULAR,-0.32335621228620876,0.04760355181435132,-1.4725083780410089
178,REG2023CSE00178,2023,CSE,REGULAR,-0.08969562680752617,1.0231412046872264,0.09158573869376306
179,REG2021CSE00179,2021,CSE,REGULAR,-1.0016200098949155,-0.2811002928859549,1.7976865268495226
180,REG2021ECE00180,2021,ECE,REGULAR,0.6408428612670098,1.3993554365860021,0.9246336829127688
181,REG2022CSE00181,2022,CSE,LATERAL_ENTRY,-1.5337487257098361,0.861127668958601,1.265197251623699
182,REG2022ME00182,2022,ME,REGULAR,0.5593592087283311,0.11453336621546392,0.9501454709988315
183,REG2022ECE00183,2022,ECE,REGULAR,0.4013436270247898,2.182507024177087,-0.36952161682223
184,REG2020CE00184,2020,CE,REGULAR,0.2045493960907455,2.368559127979192,-0.42403858199949895
185,REG2023ME00185,2023,ME,LATERAL_ENTRY,0.5711939205679624,0.37525125561871847,-0.5629936715356667
186,REG2021CE00186,2021,CE,REGULAR,-0.08185073148805803,-1.3112210101751152,1.198444952831686
187,REG2023CSE00187,2023,CSE,REGULAR,0.6135179727304166,-1.0227925651984056,-0.25737653742334515
188,REG2020EEE00188,2020,EEE,REGULAR,-1.66858407387759,0.38354400747392153,1.0313399942643104
189,REG2023CE00189,2023,CE,REGULAR,3.1048674284667217,0.3474026366423288,2.5935715038588616
190,REG2023ECE00190,2023,ECE,REGULAR,0.41221840224393347,1.5097257984484294,1.640503392887938
191,REG2021CE00191,2021,CE,REGULAR,-1.2772204659230832,-1.5487798225122118,1.2463268857974537
192,REG2023CSE00192,2023,CSE,REGULAR,-0.12681149790302182,1.6569884697047754,-1.5404186718890363
193,REG2021ECE00193,2021,ECE,REGULAR,-2.6098417929829005,0.3785688680949161,-0.10732599559657675
194,REG2021CE00194,2021,CE,REGULAR,-0.73595191920003,-2.2344264423142026,0.235199828854701
195,REG2020ECE00195,2020,ECE,REGULAR,0.37428005557730587,-0.0868447771301917,0.8072931248110842
196,REG2023CSE00196,2023,CSE,REGULAR,-1.245766059099699,-1.4062846285832822,-0.5526279949062014
197,REG2021ME00197,2021,ME,LATERAL_ENTRY,0.07682189106025536,-1.2829922241885696,0.99626681944714
198,REG2023CSE00198,2023,CSE,REGULAR,-0.4937565831613125,1.5007597906343109,0.8502217421134929
199,REG2022CE00199,2022,CE,REGULAR,0.8470790099850345,1.2225009148868804,1.214509285305348
200,REG2022CE00200,2022,CE,REGULAR,-0.08952261024790559,-0.30330846193594846,0.37972618694012367
201,REG2021EEE00201,2021,EEE,REGULAR,0.04838511828580344,-0.6875434513395914,-0.13091597276974928
202,REG2020EEE00202,2020,EEE,REGULAR,-1.0349548645321327,-0.5887635362067958,0.009291752530912675
203,REG2021ECE00203,2021,ECE,REGULAR,0.13934259362126433,0.4525348918213347,-0.1335798413052158
204,REG2023ME00204,2023,ME,REGULAR,1.0858663418678058,-1.0655637248650256,0.09180577458067339
205,REG2021EEE00205,2021,EEE,REGULAR,0.6127739050625697,-1.0534155631736561,-0.6237689606958051
206,REG2022EEE00206,2022,EEE,LATERAL_ENTRY,1.9140313538667861,0.8700677306887539,0.4956818879726045
207,REG2021ECE00207,2021,ECE,REGULAR,2.403415585238275,-0.05761879703358539,0.2010990467149675
208,REG2020CE00208,2020,CE,REGULAR,1.050654396007612,1.1055259329579838,1.1870303055603801
209,REG2021ME00209,2021,ME,LATERAL_ENTRY,1.633431532301096,-1.146345393018688,0.30263546523903323
210,REG2022ECE00210,2022,ECE,REGULAR,-0.7542758500193579,-0.06413834659299263,0.32876241030348075
211,REG2020EEE00211,2020,EEE,REGULAR,-0.6043385694466396,-0.3267039949778252,1.2231901054266583
212,REG2021CE00212,2021,CE,REGULAR,0.6942334104859834,0.789900080037874,-0.39142551668673525
213,REG2021CSE00213,2021,CSE,REGULAR,-1.340528603382517,1.1644346459929071,1.338115216447681
214,REG2020EEE00214,2020,EEE,REGULAR,1.5863738801590164,-1.5527270678160376,-0.30353598557719785
215,REG2021CSE00215,2021,CSE,REGULAR,0.1696937923520195,-0.7001158732050082,1.0896648650164613
216,REG2021CSE00216,2021,CSE,REGULAR,1.5339781208495669,-1.6306733674152643,0.17097097156821917
217,REG2023CE00217,2023,CE,REGULAR,1.624382058600212,0.32513364863177135,0.17941681283126878
218,REG2022EEE00218,2022,EEE,REGULAR,1.8207803767153563,0.1293069751663404,0.38004746345902624
219,REG2020ME00219,2020,ME,REGULAR,-1.3975182328438736,-0.09524507822534518,0.3904023439162669
220,REG2022EEE00220,2022,EEE,REGULAR,-1.110038105091452,0.05779558558521928,0.7696577513456252
221,REG2021ECE00221,2021,ECE,REGULAR,0.31620007620456086,-0.06639040409313654,0.09143412755899637
222,REG2020CE00222,2020,CE,REGULAR,1.3144024247694728,-0.5812351730828322,-0.8955094021450978
223,REG2021CSE00223,2021,CSE,REGULAR,-0.14384577091196363,0.7962088084525215,0.47700371939507313
224,REG2021ME00224,2021,ME,REGULAR,-2.2769126980996073,0.04886007032570433,0.04059169120388238
225,REG2022CSE00225,2022,CSE,REGULAR,-1.4026052717996935,1.7495767431869393,-1.243863235391285
226,REG2023EEE00226,2023,EEE,REGULAR,-0.6929051977959073,-0.2949496782920278,1.2477420726737338
227,REG2022ECE00227,2022,ECE,REGULAR,-0.8353470532597573,2.1451491277733883,-1.1875984190295128
228,REG2020ME00228,2020,ME,LATERAL_ENTRY,0.3098207102270275,-0.1852876588777083,-0.12982069973342616
229,REG2023EEE00229,2023,EEE,REGULAR,0.5587407526118416,-1.1899450533656992,0.7342442897029785
230,REG2021CSE00230,2021,CSE,REGULAR,-1.352164446624725,0.66698040343816,-1.549531269578512
231,REG2021ECE00231,2021,ECE,REGULAR,1.7085463697668863,-0.4125246525171453,0.38996058602990147
232,REG2020ECE00232,2020,ECE,LATERAL_ENTRY,1.2040680188848842,-1.100779282836685,-0.7112986247605377
233,REG2020CSE00233,2020,CSE,REGULAR,-0.7590404472086483,0.033458770992302565,-0.6218183005063913
234,REG2023EEE00234,2023,EEE,REGULAR,0.7013730648392228,0.4626263353811024,2.11785594962589
235,REG2021EEE00235,2021,EEE,REGULAR,0.6949979007768748,1.9465428375147655,-0.2604985619387227
236,REG2020CE00236,2020,CE,REGULAR,1.7268338422187606,0.5387559924463692,-0.9206735930793662
237,REG2021CSE00237,2021,CSE,REGULAR,-0.11122606134870032,-0.9039076414647897,-0.7355299425897666
238,REG2022CE00238,2022,CE,LATERAL_ENTRY,1.2360931752104374,-1.092312764672579,-0.3164084496948019
239,REG2023EEE00239,2023,EEE,REGULAR,1.2130976999791834,0.14171691363990474,2.319329539981694
240,REG2023ECE00240,2023,ECE,REGULAR,0.39331783939437187,0.13354090478228192,-0.15246983638054348
241,REG2021CE00241,2021,CE,REGULAR,-0.2908060801440377,-0.4078230860685443,-1.156749670336056
242,REG2020ECE00242,2020,ECE,LATERAL_ENTRY,-1.5378473259288705,1.3100730944378527,0.03916390436185879
243,REG2022ECE00243,2022,ECE,REGULAR,0.44901096341893587,-0.530507622938157,1.6896904133587238
244,REG2022CE00244,2022,CE,REGULAR,1.8930364139116609,0.8864481970162597,-2.2939763400335855
245,REG2023EEE00245,2023,EEE,REGULAR,1.7742125041380208,0.26026555836772675,-0.36138576718183796
246,REG2022CSE00246,2022,CSE,REGULAR,-0.4501011336902239,0.5365098435704035,-0.8984679817910373
247,REG2021ECE00247,2021,ECE,LATERAL_ENTRY,1.085895565831578,0.4746982328799528,-0.025026958745143917
248,REG2022EEE00248,2022,EEE,REGULAR,0.8177662992002871,-1.0651136630753726,-0.30522470435466764
249,REG2020EEE00249,2020,EEE,REGULAR,0.056649924897107164,0.5296927543567308,-0.07049877805909122
250,REG2023EEE00250,2023,EEE,LATERAL_ENTRY,0.4865016438262019,-0.9393353938187543,-0.14408755572161547
251,REG2021EEE00251,2021,EEE,REGULAR,-0.966517025934993,0.41719046438256424,-0.6886667549629432
252,REG2022ME00252,2022,ME,REGULAR,-0.06265695620244455,-0.5636490274263425,-0.41093115629918403
253,REG2021CSE00253,2021,CSE,REGULAR,0.302449714360124,-0.6279284867539493,0.015686713795602138
254,REG2023CSE00254,2023,CSE,REGULAR,-0.7287316813744033,0.9495541354413237,-1.4848979684499035
255,REG2021CE00255,2021,CE,REGULAR,-1.366878698415421,-0.22476540189268354,-1.1701130260593595
256,REG2020EEE00256,2020,EEE,REGULAR,-1.8019804375800197,-0.029890473902299677,-0.17431370503474794
257,REG2021ME00257,2021,ME,REGULAR,0.863100226170631,-0.7964401810595795,0.10884563020912037
258,REG2021CSE00258,2021,CSE,REGULAR,-1.1186314281988077,-0.9941062330421927,-0.030938997155624107
259,REG2020CE00259,2020,CE,REGULAR,-1.1930599549102363,-0.04008851265655339,1.1682177218168646
260,REG2023ME00260,2023,ME,REGULAR,-0.8629053387504985,-0.3070948847111013,1.0261542813968656
